sale_id,customer_id,company_name,store_id,store_name,state,city,product_id,product_name,date,payment_method,amount_brl,pos_terminal,status
SLS-12135,CUST1610,Comércio de da Rocha Ltda,STR-009,Express Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ESTOQUE,VendeFácil Estoque,2025-01-11 14:57:06,Cartão de Crédito,1608.47,Caixa 01,Aprovada
SLS-12136,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-ANALYTICS,VendeFácil Analytics,2025-02-02 23:13:53,Cartão de Crédito,829.93,Caixa 01,Aprovada
SLS-12137,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-PDV,VendeFácil PDV,2025-12-20 22:51:25,Boleto Bancário,678.08,Caixa 02,Cancelada
SLS-12138,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-PAY,VendeFácil Pay,2025-10-30 02:24:26,Boleto Bancário,2645.9,Caixa 01,Aprovada
SLS-12139,CUST001,Supermercado Boa Compra,STR-001,Filial Matriz - Centro BH,MG,Belo Horizonte,PROD-ESTOQUE,VendeFácil Estoque,2025-03-17 08:12:14,Dinheiro,1482.97,Caixa 04,Estornada
SLS-12140,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2026-02-08 19:25:47,Cartão de Crédito,1809.41,Caixa 04,Aprovada
SLS-12141,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-ANALYTICS,VendeFácil Analytics,2025-11-05 08:45:09,Boleto Bancário,658.22,Caixa 06,Aprovada
SLS-12142,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2025-11-11 15:05:25,Cartão de Débito,874.63,Caixa 03,Aprovada
SLS-12143,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2026-01-28 19:44:17,Boleto Bancário,605.11,Caixa 07,Aprovada
SLS-12144,CUST1875,Empório da Cunha Eireli,STR-005,Filial Shopping Rio de Janeiro,RJ,Rio de Janeiro,PROD-ESTOQUE,VendeFácil Estoque,2025-04-24 01:41:12,Boleto Bancário,873.68,Caixa 03,Estornada
SLS-12145,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2025-10-15 18:11:34,Boleto Bancário,484.54,Caixa 02,Aprovada
SLS-12146,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-PAY,VendeFácil Pay,2025-12-12 02:01:52,Boleto Bancário,2201.83,Caixa 01,Aprovada
SLS-12147,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PAY,VendeFácil Pay,2025-01-27 06:15:09,Cartão de Débito,1839.84,Caixa 01,Aprovada
SLS-12148,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-LOJA,VendeFácil Loja,2025-07-19 08:34:11,Boleto Bancário,576.81,Caixa 02,Aprovada
SLS-12149,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-ANALYTICS,VendeFácil Analytics,2025-07-22 00:49:07,Cartão de Crédito,352.03,Caixa 02,Cancelada
SLS-12150,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-PAY,VendeFácil Pay,2026-02-12 00:14:39,Cartão de Crédito,1975.02,Caixa 02,Estornada
SLS-12151,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-PAY,VendeFácil Pay,2025-09-08 17:03:15,Cartão de Crédito,2270.02,Caixa 03,Aprovada
SLS-12152,CUST717,Rede da Mota S.A.,STR-039,Filial Shopping Cariacica,ES,Cariacica,PROD-LOJA,VendeFácil Loja,2025-09-08 21:04:33,Cartão de Débito,1237.64,Caixa 01,Cancelada
SLS-12153,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-ESTOQUE,VendeFácil Estoque,2025-05-11 16:26:11,Cartão de Débito,1506.46,Caixa 01,Aprovada
SLS-12154,CUST1187,Mercado Almeida S.A.,STR-031,Filial Centro Vila Velha,ES,Vila Velha,PROD-ESTOQUE,VendeFácil Estoque,2025-07-20 16:36:15,PIX,815.44,Caixa 02,Aprovada
SLS-12155,CUST833,Lojas Azevedo Comercial,STR-023,Filial Centro Taguatinga,DF,Taguatinga,PROD-ANALYTICS,VendeFácil Analytics,2025-08-09 03:47:21,PIX,362.22,Caixa 09,Aprovada
SLS-12156,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-ESTOQUE,VendeFácil Estoque,2025-04-16 07:34:22,PIX,1676.76,Caixa 03,Aprovada
SLS-12157,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-ESTOQUE,VendeFácil Estoque,2025-01-17 18:30:06,Cartão de Crédito,1351.27,Caixa 03,Estornada
SLS-12158,CUST835,Empório Marques Me,STR-017,Filial Centro Santos,SP,Santos,PROD-PAY,VendeFácil Pay,2025-03-13 18:36:54,Boleto Bancário,785.05,Caixa 07,Aprovada
SLS-12159,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-ANALYTICS,VendeFácil Analytics,2025-12-16 18:59:40,Dinheiro,391.91,Caixa 01,Estornada
SLS-12160,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-ANALYTICS,VendeFácil Analytics,2025-06-30 10:34:50,Dinheiro,494.25,Caixa 02,Aprovada
SLS-12161,CUST1187,Mercado Almeida S.A.,STR-031,Filial Centro Vila Velha,ES,Vila Velha,PROD-PDV,VendeFácil PDV,2025-02-02 22:28:15,Boleto Bancário,806.28,Caixa 02,Aprovada
SLS-12162,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-LOJA,VendeFácil Loja,2025-12-11 02:31:30,Boleto Bancário,1146.89,Caixa 02,Aprovada
SLS-12163,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-ANALYTICS,VendeFácil Analytics,2026-01-26 07:37:18,Boleto Bancário,478.37,Caixa 01,Cancelada
SLS-12164,CUST1427,Lojas Vieira Comercial,STR-047,Matriz Vitória da Conquista,BA,Vitória da Conquista,PROD-LOJA,VendeFácil Loja,2025-06-30 12:05:18,PIX,1149.72,Caixa 01,Aprovada
SLS-12165,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-PDV,VendeFácil PDV,2025-01-17 18:41:15,PIX,683.96,Caixa 09,Aprovada
SLS-12166,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-ESTOQUE,VendeFácil Estoque,2025-08-08 06:17:44,Cartão de Crédito,1518.22,Caixa 01,Aprovada
SLS-12167,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-ANALYTICS,VendeFácil Analytics,2025-03-10 04:41:48,Cartão de Crédito,475.57,Caixa 01,Estornada
SLS-12168,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-ESTOQUE,VendeFácil Estoque,2025-01-02 06:55:56,Cartão de Débito,1507.38,Caixa 02,Aprovada
SLS-12169,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-ESTOQUE,VendeFácil Estoque,2025-10-22 04:10:37,Boleto Bancário,1633.6,Caixa 02,Cancelada
SLS-12170,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-PAY,VendeFácil Pay,2025-02-27 15:07:46,Boleto Bancário,778.92,Caixa 04,Aprovada
SLS-12171,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-PAY,VendeFácil Pay,2025-08-30 11:07:28,PIX,861.21,Caixa 01,Aprovada
SLS-12172,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-LOJA,VendeFácil Loja,2025-02-02 00:41:12,Boleto Bancário,500.55,Caixa 07,Aprovada
SLS-12173,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-PDV,VendeFácil PDV,2025-01-16 19:54:03,Cartão de Débito,506.68,Caixa 01,Cancelada
SLS-12174,CUST001,Supermercado Boa Compra,STR-002,Filial Savassi,MG,Belo Horizonte,PROD-LOJA,VendeFácil Loja,2026-01-09 23:52:48,PIX,933.68,Caixa 03,Aprovada
SLS-12175,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-ANALYTICS,VendeFácil Analytics,2025-12-21 06:11:16,Dinheiro,252.52,Caixa 01,Aprovada
SLS-12176,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-LOJA,VendeFácil Loja,2025-01-04 11:34:21,PIX,1116.16,Caixa 07,Cancelada
SLS-12177,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-ANALYTICS,VendeFácil Analytics,2025-02-20 07:06:17,PIX,480.93,Caixa 02,Estornada
SLS-12178,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ESTOQUE,VendeFácil Estoque,2025-12-24 08:54:12,Cartão de Crédito,688.41,Caixa 01,Aprovada
SLS-12179,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-PAY,VendeFácil Pay,2025-04-09 16:36:12,Boleto Bancário,2015.16,Caixa 01,Aprovada
SLS-12180,CUST714,Rede Borges Ltda,STR-018,Filial Zona Sul Porto Alegre,RS,Porto Alegre,PROD-PDV,VendeFácil PDV,2025-12-25 11:08:36,Boleto Bancário,887.33,Caixa 01,Aprovada
SLS-12181,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2025-11-02 13:15:27,PIX,1639.67,Caixa 01,Aprovada
SLS-12182,CUST552,Distribuidora Cavalcante Eireli,STR-022,Filial Bairro Jaboatão dos Guararapes,PE,Jaboatão dos Guararapes,PROD-ESTOQUE,VendeFácil Estoque,2025-06-16 11:37:36,Dinheiro,1511.88,Caixa 01,Aprovada
SLS-12183,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-PAY,VendeFácil Pay,2025-10-10 19:35:56,Cartão de Crédito,1317.56,Caixa 02,Aprovada
SLS-12184,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-PAY,VendeFácil Pay,2025-10-28 00:40:48,Cartão de Crédito,179.22,Caixa 03,Cancelada
SLS-12185,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-PAY,VendeFácil Pay,2025-08-30 04:17:11,Dinheiro,1406.66,Caixa 02,Aprovada
SLS-12186,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2025-07-08 11:57:34,Cartão de Débito,1474.52,Caixa 03,Cancelada
SLS-12187,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-LOJA,VendeFácil Loja,2026-01-13 12:50:19,Dinheiro,841.51,Caixa 03,Aprovada
SLS-12188,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-PAY,VendeFácil Pay,2025-02-15 03:53:41,Cartão de Crédito,2460.06,Caixa 010,Cancelada
SLS-12189,CUST391,Distribuidora Oliveira Eireli,STR-015,Filial Bairro Anápolis,GO,Anápolis,PROD-LOJA,VendeFácil Loja,2026-01-24 12:03:51,Boleto Bancário,846.96,Caixa 01,Aprovada
SLS-12190,CUST835,Empório Marques Me,STR-017,Filial Centro Santos,SP,Santos,PROD-PDV,VendeFácil PDV,2025-02-14 14:09:54,PIX,646.73,Caixa 07,Aprovada
SLS-12191,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2025-01-20 03:58:10,Cartão de Débito,711.51,Caixa 01,Aprovada
SLS-12192,CUST409,Rede da Cruz Eireli,STR-008,Matriz Fortaleza,CE,Fortaleza,PROD-ESTOQUE,VendeFácil Estoque,2025-04-14 13:47:45,Dinheiro,1376.72,Caixa 02,Aprovada
SLS-12193,CUST001,Supermercado Boa Compra,STR-001,Filial Matriz - Centro BH,MG,Belo Horizonte,PROD-PAY,VendeFácil Pay,2025-04-11 09:54:50,Boleto Bancário,1409.22,Caixa 02,Aprovada
SLS-12194,CUST224,Empório Moraes Ltda,STR-043,Filial Bairro Rio Verde,GO,Rio Verde,PROD-PAY,VendeFácil Pay,2025-09-22 21:21:41,Dinheiro,2270.12,Caixa 01,Estornada
SLS-12195,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-ANALYTICS,VendeFácil Analytics,2025-02-24 04:15:13,Cartão de Crédito,761.37,Caixa 010,Cancelada
SLS-12196,CUST556,Lojas Cunha S.A.,STR-049,Filial Bairro Santa Maria,RS,Santa Maria,PROD-ANALYTICS,VendeFácil Analytics,2025-10-23 21:38:28,Cartão de Crédito,576.58,Caixa 03,Aprovada
SLS-12197,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-PDV,VendeFácil PDV,2026-02-05 08:01:18,Cartão de Crédito,631.27,Caixa 02,Estornada
SLS-12198,CUST1162,Empório Monteiro Eireli,STR-035,Filial Zona Sul Juazeiro do Norte,CE,Juazeiro do Norte,PROD-PAY,VendeFácil Pay,2025-12-13 12:50:37,Cartão de Crédito,1649.82,Caixa 04,Cancelada
SLS-12199,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-PAY,VendeFácil Pay,2026-01-31 09:24:03,Cartão de Crédito,3008.08,Caixa 02,Aprovada
SLS-12200,CUST1490,Mundo da da Mota Me,STR-045,Filial Shopping Vila Velha,ES,Vila Velha,PROD-PDV,VendeFácil PDV,2025-12-31 20:41:50,PIX,698.33,Caixa 02,Aprovada
SLS-12201,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-LOJA,VendeFácil Loja,2025-11-12 21:12:15,Dinheiro,1333.12,Caixa 05,Aprovada
SLS-12202,CUST140,Atacado da Rocha Ltda,STR-021,Express Salvador,BA,Salvador,PROD-LOJA,VendeFácil Loja,2026-02-14 11:16:33,Cartão de Débito,512.45,Caixa 01,Aprovada
SLS-12203,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-ESTOQUE,VendeFácil Estoque,2026-01-16 15:30:42,Cartão de Crédito,1064.55,Caixa 01,Aprovada
SLS-12204,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-LOJA,VendeFácil Loja,2026-01-29 16:27:14,Cartão de Débito,1492.8,Caixa 01,Estornada
SLS-12205,CUST034,Rede Pires Comercial,STR-026,Filial Shopping Caruaru,PE,Caruaru,PROD-LOJA,VendeFácil Loja,2025-05-08 12:24:40,Dinheiro,1114.01,Caixa 01,Cancelada
SLS-12206,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PAY,VendeFácil Pay,2026-01-15 01:58:22,Boleto Bancário,2540.88,Caixa 02,Aprovada
SLS-12207,CUST1398,Centro de Andrade Ltda,STR-033,Filial Zona Sul Curitiba,PR,Curitiba,PROD-LOJA,VendeFácil Loja,2025-08-19 18:28:23,Cartão de Crédito,1413.35,Caixa 02,Aprovada
SLS-12208,CUST1410,Empório Campos Ltda,STR-027,Filial Centro Porto Alegre,RS,Porto Alegre,PROD-PAY,VendeFácil Pay,2025-02-06 13:46:39,Boleto Bancário,1688.22,Caixa 01,Aprovada
SLS-12209,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2025-12-22 07:39:52,PIX,947.26,Caixa 01,Estornada
SLS-12210,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-ANALYTICS,VendeFácil Analytics,2025-02-18 23:11:09,Cartão de Crédito,471.41,Caixa 01,Estornada
SLS-12211,CUST1015,Distribuidora Montenegro Me,STR-041,Filial Centro Rio de Janeiro,RJ,Rio de Janeiro,PROD-ANALYTICS,VendeFácil Analytics,2025-09-18 19:27:51,Cartão de Crédito,521.53,Caixa 03,Aprovada
SLS-12212,CUST102,Rede Cardoso Me,STR-013,Filial Centro Uberlândia,MG,Uberlândia,PROD-PAY,VendeFácil Pay,2025-06-14 10:17:10,PIX,824.16,Caixa 01,Aprovada
SLS-12213,CUST009,Empório Gourmet Mineiro,STR-038,Express Ouro Preto,MG,Ouro Preto,PROD-PAY,VendeFácil Pay,2025-06-24 04:43:45,Dinheiro,1112.43,Caixa 01,Estornada
SLS-12214,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2026-01-27 05:01:59,Boleto Bancário,520.13,Caixa 02,Aprovada
SLS-12215,CUST1271,Mundo da da Cruz Ltda,STR-016,Filial Zona Sul Olinda,PE,Olinda,PROD-LOJA,VendeFácil Loja,2026-02-19 04:19:41,Cartão de Débito,1081.61,Caixa 02,Aprovada
SLS-12216,CUST717,Rede da Mota S.A.,STR-039,Filial Shopping Cariacica,ES,Cariacica,PROD-PDV,VendeFácil PDV,2025-04-07 05:05:04,Cartão de Crédito,482.66,Caixa 01,Aprovada
SLS-12217,CUST1875,Empório da Cunha Eireli,STR-005,Filial Shopping Rio de Janeiro,RJ,Rio de Janeiro,PROD-ANALYTICS,VendeFácil Analytics,2026-02-10 22:17:45,Cartão de Débito,870.36,Caixa 03,Aprovada
SLS-12218,CUST210,Lojas Cunha Eireli,STR-046,Filial Zona Sul Niterói,RJ,Niterói,PROD-LOJA,VendeFácil Loja,2025-07-08 12:32:57,Boleto Bancário,1485.23,Caixa 01,Aprovada
SLS-12219,CUST005,Materiais de Construção Silva,STR-003,Matriz Juiz de Fora,MG,Juiz de Fora,PROD-ANALYTICS,VendeFácil Analytics,2025-02-28 17:07:18,Cartão de Débito,301.55,Caixa 04,Aprovada
SLS-12220,CUST835,Empório Marques Me,STR-017,Filial Centro Santos,SP,Santos,PROD-LOJA,VendeFácil Loja,2025-10-16 09:58:46,Boleto Bancário,1277.11,Caixa 01,Aprovada
SLS-12221,CUST1037,Casa do Sampaio S.A.,STR-007,Express Cascavel,PR,Cascavel,PROD-PAY,VendeFácil Pay,2025-05-08 21:44:18,PIX,2970.52,Caixa 03,Aprovada
SLS-12222,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2025-08-03 11:49:48,PIX,586.3,Caixa 04,Aprovada
SLS-12223,CUST108,Lojas Abreu Ltda,STR-010,Matriz São Paulo,SP,São Paulo,PROD-ESTOQUE,VendeFácil Estoque,2025-10-05 23:37:59,Cartão de Crédito,1467.76,Caixa 01,Aprovada
SLS-12224,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-LOJA,VendeFácil Loja,2025-08-03 20:17:47,Cartão de Débito,665.65,Caixa 01,Aprovada
SLS-12225,CUST1499,Distribuidora Costa Me,STR-024,Filial Centro Sorocaba,SP,Sorocaba,PROD-LOJA,VendeFácil Loja,2026-02-20 12:22:58,Dinheiro,759.59,Caixa 03,Aprovada
SLS-12226,CUST024,Casa do Sá Ltda,STR-014,Filial Shopping Rio Verde,GO,Rio Verde,PROD-LOJA,VendeFácil Loja,2025-08-08 00:14:27,Boleto Bancário,943.25,Caixa 01,Aprovada
SLS-12227,CUST391,Distribuidora Oliveira Eireli,STR-015,Filial Bairro Anápolis,GO,Anápolis,PROD-ESTOQUE,VendeFácil Estoque,2025-09-07 14:55:31,Cartão de Crédito,1349.07,Caixa 01,Aprovada
SLS-12228,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2025-01-19 01:03:51,Dinheiro,374.56,Caixa 02,Aprovada
SLS-12229,CUST065,Centro de da Rocha Ltda,STR-037,Express Rio Verde,GO,Rio Verde,PROD-ESTOQUE,VendeFácil Estoque,2025-08-06 20:29:28,PIX,763.78,Caixa 06,Aprovada
SLS-12230,CUST108,Lojas Abreu Ltda,STR-010,Matriz São Paulo,SP,São Paulo,PROD-PAY,VendeFácil Pay,2025-08-16 13:38:09,Cartão de Débito,2136.07,Caixa 02,Aprovada
SLS-12231,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-PAY,VendeFácil Pay,2025-01-20 15:42:59,Boleto Bancário,190.8,Caixa 01,Aprovada
SLS-12232,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-ESTOQUE,VendeFácil Estoque,2025-01-20 02:01:56,Cartão de Crédito,1360.19,Caixa 02,Aprovada
SLS-12233,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-PDV,VendeFácil PDV,2025-08-23 15:53:22,Dinheiro,606.84,Caixa 01,Aprovada
SLS-12234,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-PDV,VendeFácil PDV,2025-10-10 23:37:52,Cartão de Crédito,720.37,Caixa 01,Cancelada
SLS-12235,CUST1220,Atacado Gonçalves Eireli,STR-048,Matriz Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2026-01-15 21:42:34,Cartão de Crédito,662.12,Caixa 04,Estornada
SLS-12236,CUST934,Lojas Campos Ltda,STR-040,Express Brasília,DF,Brasília,PROD-PDV,VendeFácil PDV,2025-01-02 12:16:34,Cartão de Crédito,363.44,Caixa 01,Aprovada
SLS-12237,CUST1903,Comércio de Ferreira Ltda,STR-012,Filial Shopping Caucaia,CE,Caucaia,PROD-ANALYTICS,VendeFácil Analytics,2025-01-22 02:01:34,Dinheiro,338.15,Caixa 02,Cancelada
SLS-12238,CUST391,Distribuidora Oliveira Eireli,STR-015,Filial Bairro Anápolis,GO,Anápolis,PROD-ANALYTICS,VendeFácil Analytics,2025-08-16 10:11:04,Cartão de Crédito,567.82,Caixa 01,Aprovada
SLS-12239,CUST475,Centro de Aragão Ltda,STR-019,Matriz Serra,ES,Serra,PROD-PAY,VendeFácil Pay,2025-06-15 17:52:35,Dinheiro,1715.63,Caixa 01,Aprovada
SLS-12240,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-ESTOQUE,VendeFácil Estoque,2025-02-01 14:34:18,Cartão de Crédito,714.58,Caixa 06,Estornada
SLS-12241,CUST1689,Comércio de Ribeiro Comercial,STR-034,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2025-02-10 06:05:42,Boleto Bancário,877.06,Caixa 01,Aprovada
SLS-12242,CUST835,Empório Marques Me,STR-017,Filial Centro Santos,SP,Santos,PROD-ANALYTICS,VendeFácil Analytics,2025-07-07 18:19:24,Dinheiro,476.83,Caixa 06,Aprovada
SLS-12243,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-PDV,VendeFácil PDV,2025-10-18 15:10:51,PIX,699.24,Caixa 05,Aprovada
SLS-12244,CUST108,Lojas Abreu Ltda,STR-010,Matriz São Paulo,SP,São Paulo,PROD-LOJA,VendeFácil Loja,2025-06-25 06:26:24,Cartão de Débito,901.75,Caixa 02,Cancelada
SLS-12245,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-LOJA,VendeFácil Loja,2025-08-29 18:00:56,Dinheiro,1395.82,Caixa 03,Aprovada
SLS-12246,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-PAY,VendeFácil Pay,2025-05-20 15:10:01,Cartão de Débito,1546.08,Caixa 04,Aprovada
SLS-12247,CUST1612,Comércio de Garcia Me,STR-028,Filial Centro Uberaba,MG,Uberaba,PROD-ESTOQUE,VendeFácil Estoque,2025-11-11 18:42:44,Dinheiro,1393.93,Caixa 02,Cancelada
SLS-12248,CUST1887,Mercado Aparecida Ltda,STR-020,Filial Bairro Serra,ES,Serra,PROD-ANALYTICS,VendeFácil Analytics,2025-09-25 02:13:54,Dinheiro,345.43,Caixa 01,Aprovada
SLS-12249,CUST1611,Comércio de Fogaça S.A.,STR-044,Filial Zona Sul Caucaia,CE,Caucaia,PROD-PDV,VendeFácil PDV,2025-12-29 23:26:37,Boleto Bancário,488.87,Caixa 04,Aprovada
SLS-12250,CUST001,Supermercado Boa Compra,STR-001,Filial Matriz - Centro BH,MG,Belo Horizonte,PROD-ESTOQUE,VendeFácil Estoque,2025-09-10 02:42:49,Dinheiro,1892.84,Caixa 01,Aprovada
SLS-12251,CUST625,Comércio de Macedo Eireli,STR-025,Matriz Chapecó,SC,Chapecó,PROD-ANALYTICS,VendeFácil Analytics,2025-10-05 18:45:42,PIX,806.43,Caixa 01,Estornada
SLS-12252,CUST1907,Mundo da Pimenta Comercial,STR-042,Filial Shopping Niterói,RJ,Niterói,PROD-ANALYTICS,VendeFácil Analytics,2025-06-06 17:10:59,Dinheiro,836.68,Caixa 01,Aprovada
SLS-12253,CUST365,Rede Casa Grande Comercial,STR-030,Filial Shopping Aparecida de Goiânia,GO,Aparecida de Goiânia,PROD-PAY,VendeFácil Pay,2025-04-08 04:29:09,Cartão de Crédito,2387.69,Caixa 03,Aprovada
SLS-12254,CUST1637,Atacado Mendonça S.A.,STR-036,Matriz Contagem,MG,Contagem,PROD-LOJA,VendeFácil Loja,2025-05-02 13:35:00,Cartão de Débito,482.36,Caixa 04,Aprovada
SLS-12255,CUST1867,Lojas Teixeira Ltda,STR-006,Matriz Caxias do Sul,RS,Caxias do Sul,PROD-PAY,VendeFácil Pay,2025-02-13 22:27:25,Dinheiro,2149.12,Caixa 01,Cancelada
SLS-12256,CUST1629,Mundo da Vieira Comercial,STR-029,Matriz Águas Claras,DF,Águas Claras,PROD-PDV,VendeFácil PDV,2025-08-30 00:02:33,Dinheiro,770.9,Caixa 06,Aprovada
SLS-12257,CUST1139,Empório Freitas Me,STR-032,Filial Bairro Juiz de Fora,MG,Juiz de Fora,PROD-PDV,VendeFácil PDV,2025-07-07 06:12:34,PIX,608.95,Caixa 02,Estornada
