customer_id,company_name,cnpj,state,city,segment,plan,main_product,mrr,status,contact_email
CUST1697,Mercado Câmara S.A.,82.915.047/0001-40,BA,Salvador,Varejo Cultural,Pro,VendeFácil Analytics,1352.41,Cancelado,contato@mercadocâmarasa.com.br
CUST1698,Mercado Guerra Comercial,41.382.659/0001-37,GO,Aparecida de Goiânia,Vestuário,Pro,VendeFácil Loja,1053.6,Ativo,contato@mercadoguerraco.com.br
CUST1699,Mercado Santos S.A.,78.461.235/0001-78,GO,Rio Verde,Farmácia,Enterprise,VendeFácil Estoque,2268.12,Ativo,contato@mercadosantossa.com.br
CUST1700,Lojas Ribeiro Me,20.658.147/0001-80,PR,Ponta Grossa,Farmácia,Pro,VendeFácil Loja,1068.85,Ativo,contato@lojasribeirome.com.br
CUST1701,Mundo da Casa Grande S.A.,03.287.961/0001-17,PR,Ponta Grossa,Conveniência,Pro,VendeFácil Analytics,876.12,Cancelado,contato@mundodacasagran.com.br
CUST1702,Distribuidora Ferreira Me,36.719.425/0001-00,RJ,Volta Redonda,Conveniência,Enterprise,VendeFácil Pay,2967.93,Ativo,contato@distribuidorafe.com.br
CUST1703,Empório Macedo S.A.,14.529.687/0001-61,ES,Vitória,Conveniência,Pro,VendeFácil Analytics,1452.66,Ativo,contato@empóriomacedosa.com.br
CUST1704,Mundo da Vargas Eireli,87.152.460/0001-13,GO,Rio Verde,Conveniência,Pro,VendeFácil Analytics,858.69,Ativo,contato@mundodavargasei.com.br
CUST1705,Casa do Viana Comercial,56.041.793/0001-41,MG,Ouro Preto,Pet,Pro,VendeFácil Loja,1319.45,Ativo,contato@casadovianacome.com.br
CUST1706,Distribuidora Camargo S.A.,18.492.536/0001-37,SC,Chapecó,Calçados,Pro,VendeFácil Loja,1390.92,Cancelado,contato@distribuidoraca.com.br
CUST1707,Rede Novaes Me,18.234.957/0001-68,BA,Camaçari,Conveniência,Basic,VendeFácil PDV,330.08,Ativo,contato@redenovaesme.com.br
CUST1708,Casa do Câmara Me,03.546.192/0001-24,RS,Santa Maria,Cosméticos,Enterprise,VendeFácil Estoque,3295.53,Ativo,contato@casadocâmarame.com.br
CUST1709,Empório Fonseca Me,83.271.056/0001-08,MG,Uberlândia,Automotivo,Pro,VendeFácil Analytics,1125.33,Inativo,contato@empóriofonsecam.com.br
CUST1710,Atacado Porto S.A.,93.246.815/0001-36,BA,Vitória da Conquista,Conveniência,Pro,VendeFácil Loja,1336.78,Ativo,contato@atacadoportosa.com.br
CUST1711,Mercado Aragão Comercial,64.983.571/0001-76,PR,Maringá,Pet,Basic,VendeFácil PDV,389.35,Ativo,contato@mercadoaragãoco.com.br
CUST1712,Lojas Carvalho Ltda,40.125.968/0001-69,SP,Santos,Calçados,Basic,VendeFácil PDV,406.25,Ativo,contato@lojascarvalholt.com.br
CUST1713,Atacado Siqueira Me,91.063.845/0001-81,CE,Fortaleza,Alimentação,Enterprise,VendeFácil Estoque,2131.43,Ativo,contato@atacadosiqueira.com.br
CUST1714,Empório Castro Me,36.259.810/0001-04,PE,Jaboatão dos Guararapes,Calçados,Enterprise,VendeFácil Pay,2596.7,Ativo,contato@empóriocastrome.com.br
CUST1715,Mundo da Ferreira Comercial,13.498.067/0001-40,MG,Juiz de Fora,Cosméticos,Enterprise,VendeFácil Estoque,2920.5,Inativo,contato@mundodaferreira.com.br
CUST1716,Mercado Macedo S.A.,24.507.693/0001-71,DF,Brasília,Varejo Cultural,Enterprise,VendeFácil Estoque,3098.83,Ativo,contato@mercadomacedosa.com.br
CUST1717,Mundo da Caldeira Ltda,97.358.204/0001-30,DF,Ceilândia,Calçados,Enterprise,VendeFácil Estoque,3088.3,Ativo,contato@mundodacaldeira.com.br
CUST1718,Comércio de Souza Ltda,97.205.846/0001-08,RS,Santa Maria,Construção,Pro,VendeFácil Loja,1230.91,Ativo,contato@comérciodesouza.com.br
CUST1719,Lojas Garcia Me,41.739.865/0001-51,SC,Criciúma,Automotivo,Pro,VendeFácil Estoque,1244.47,Ativo,contato@lojasgarciame.com.br
CUST1720,Atacado Câmara Ltda,81.954.620/0001-61,CE,Fortaleza,Cosméticos,Pro,VendeFácil Analytics,1532.31,Ativo,contato@atacadocâmaralt.com.br
CUST1721,Casa do Rios Comercial,76.805.923/0001-82,BA,Feira de Santana,Supermercado,Pro,VendeFácil Analytics,1342.91,Ativo,contato@casadorioscomer.com.br
CUST1722,Comércio de Siqueira Ltda,49.537.280/0001-60,ES,Serra,Farmácia,Pro,VendeFácil Estoque,896.14,Ativo,contato@comérciodesique.com.br
CUST1723,Mundo da Albuquerque Comercial,17.348.952/0001-01,GO,Anápolis,Calçados,Enterprise,VendeFácil Estoque,2874.91,Ativo,contato@mundodaalbuquer.com.br
CUST1724,Empório da Mata Me,17.648.302/0001-73,SC,Criciúma,Pet,Pro,VendeFácil Analytics,1547.4,Ativo,contato@empóriodamatame.com.br
CUST1725,Centro de Caldeira S.A.,91.807.235/0001-45,SC,Chapecó,Alimentação,Pro,VendeFácil Analytics,1490.77,Ativo,contato@centrodecaldeir.com.br
CUST1726,Distribuidora Silva Eireli,05.763.491/0001-46,ES,Cariacica,Construção,Pro,VendeFácil Analytics,874.2,Inativo,contato@distribuidorasi.com.br
CUST1727,Atacado Pires Me,60.341.829/0001-80,CE,Juazeiro do Norte,Farmácia,Pro,VendeFácil Estoque,1236.21,Ativo,contato@atacadopiresme.com.br
CUST1728,Lojas da Rocha Comercial,60.792.541/0001-21,SC,Chapecó,Conveniência,Pro,VendeFácil Analytics,872.17,Ativo,contato@lojasdarochacom.com.br
CUST1729,Atacado da Cruz Comercial,47.023.618/0001-30,SC,Criciúma,Pet,Pro,VendeFácil Analytics,1596.87,Ativo,contato@atacadodacruzco.com.br
CUST1730,Rede Novais Ltda,85.672.130/0001-23,DF,Águas Claras,Vestuário,Pro,VendeFácil Analytics,1540.88,Ativo,contato@redenovaisltda.com.br
CUST1731,Lojas Farias S.A.,58.326.049/0001-19,SP,Bauru,Vestuário,Pro,VendeFácil Estoque,1394.89,Ativo,contato@lojasfariassa.com.br
CUST1732,Rede Guerra Me,57.263.189/0001-22,DF,Águas Claras,Eletrônicos,Pro,VendeFácil Analytics,1114.02,Ativo,contato@redeguerrame.com.br
CUST1733,Empório Mendonça Comercial,59.721.860/0001-67,SC,Blumenau,Conveniência,Basic,VendeFácil PDV,432.85,Ativo,contato@empóriomendonça.com.br
CUST1734,Casa do Camargo S.A.,34.867.519/0001-93,CE,Sobral,Vestuário,Pro,VendeFácil Analytics,1221.12,Ativo,contato@casadocamargosa.com.br
CUST1735,Casa do Pinto S.A.,13.905.487/0001-01,RJ,Volta Redonda,Construção,Basic,VendeFácil PDV,406.53,Ativo,contato@casadopintosa.com.br
CUST1736,Mundo da Casa Grande S.A.,58.931.602/0001-42,ES,Vitória,Pet,Enterprise,VendeFácil Pay,2714.35,Cancelado,contato@mundodacasagran.com.br
CUST1737,Distribuidora da Rocha Comercial,91.583.062/0001-29,ES,Vitória,Cosméticos,Pro,VendeFácil Estoque,840.07,Ativo,contato@distribuidorada.com.br
CUST1738,Casa do Cassiano Ltda,40.715.698/0001-46,GO,Rio Verde,Supermercado,Pro,VendeFácil Loja,1226.87,Ativo,contato@casadocassianol.com.br
CUST1739,Centro de Macedo Comercial,32.081.795/0001-04,SC,Florianópolis,Calçados,Enterprise,VendeFácil Pay,3036.92,Ativo,contato@centrodemacedoc.com.br
CUST1740,Casa do Leão S.A.,89.371.462/0001-29,RS,Caxias do Sul,Automotivo,Pro,VendeFácil Loja,1306.14,Ativo,contato@casadoleãosa.com.br
CUST1741,Casa do Oliveira Eireli,64.592.371/0001-92,SC,Joinville,Construção,Basic,VendeFácil PDV,478.89,Ativo,contato@casadooliveirae.com.br
CUST1742,Centro de da Costa Ltda,58.907.123/0001-90,RS,Santa Maria,Automotivo,Pro,VendeFácil Estoque,1267.89,Cancelado,contato@centrodedacosta.com.br
CUST1743,Mercado da Cruz Ltda,82.164.390/0001-08,GO,Anápolis,Alimentação,Pro,VendeFácil Estoque,1050.44,Cancelado,contato@mercadodacruzlt.com.br
CUST1744,Mundo da Pereira Me,35.972.401/0001-98,ES,Cariacica,Eletrônicos,Pro,VendeFácil Analytics,1496.63,Ativo,contato@mundodapereiram.com.br
CUST1745,Mercado Pinto Eireli,79.601.832/0001-13,DF,Brasília,Calçados,Enterprise,VendeFácil Pay,2705.93,Ativo,contato@mercadopintoeir.com.br
CUST1746,Mercado Rezende Me,05.768.192/0001-02,PE,Recife,Construção,Pro,VendeFácil Analytics,1471.23,Ativo,contato@mercadorezendem.com.br
CUST1747,Rede Fogaça Ltda,14.850.739/0001-05,BA,Camaçari,Pet,Basic,VendeFácil PDV,320.72,Ativo,contato@redefogaçaltda.com.br
CUST1748,Comércio de Santos Eireli,26.357.941/0001-70,DF,Taguatinga,Varejo Cultural,Pro,VendeFácil Analytics,1342.4,Ativo,contato@comérciodesanto.com.br
CUST1749,Casa do da Conceição S.A.,98.614.520/0001-99,RS,Pelotas,Farmácia,Pro,VendeFácil Loja,1249.42,Ativo,contato@casadodaconceiç.com.br
CUST1750,Atacado Pimenta Comercial,05.169.482/0001-21,PR,Maringá,Construção,Enterprise,VendeFácil Estoque,2611.48,Ativo,contato@atacadopimentac.com.br
CUST1751,Comércio de Jesus Me,23.841.509/0001-62,PR,Cascavel,Supermercado,Pro,VendeFácil Estoque,846.22,Ativo,contato@comérciodejesus.com.br
CUST1752,Rede Monteiro Me,15.903.487/0001-90,GO,Anápolis,Calçados,Pro,VendeFácil Loja,1014.66,Ativo,contato@redemonteirome.com.br
CUST1753,Lojas Garcia S.A.,72.510.849/0001-16,PE,Caruaru,Conveniência,Pro,VendeFácil Loja,908.11,Ativo,contato@lojasgarciasa.com.br
CUST1754,Comércio de Santos Comercial,64.701.239/0001-71,GO,Anápolis,Pet,Pro,VendeFácil Loja,1245.73,Ativo,contato@comérciodesanto.com.br
CUST1755,Centro de da Conceição Eireli,51.930.427/0001-20,PR,Londrina,Cosméticos,Basic,VendeFácil PDV,351.88,Ativo,contato@centrodedaconce.com.br
CUST1756,Empório Pereira Comercial,08.952.714/0001-01,PE,Jaboatão dos Guararapes,Varejo Cultural,Enterprise,VendeFácil Estoque,2149.4,Inativo,contato@empóriopereirac.com.br
CUST1757,Lojas Moura Eireli,09.532.874/0001-64,SC,Chapecó,Automotivo,Enterprise,VendeFácil Estoque,2170.59,Ativo,contato@lojasmouraeirel.com.br
CUST1758,Comércio de Cavalcanti S.A.,37.241.806/0001-81,BA,Salvador,Conveniência,Basic,VendeFácil PDV,368.47,Ativo,contato@comérciodecaval.com.br
CUST1759,Casa do Cassiano Comercial,95.238.146/0001-86,PR,Cascavel,Calçados,Basic,VendeFácil PDV,430.0,Ativo,contato@casadocassianoc.com.br
CUST1760,Empório Alves Ltda,90.162.587/0001-28,ES,Vitória,Calçados,Enterprise,VendeFácil Pay,3057.39,Ativo,contato@empórioalvesltd.com.br
CUST1761,Centro de Rodrigues Comercial,28.903.147/0001-00,BA,Salvador,Varejo Cultural,Enterprise,VendeFácil Pay,1894.08,Ativo,contato@centroderodrigu.com.br
CUST1762,Lojas Fernandes S.A.,78.693.041/0001-06,SP,São Paulo,Automotivo,Enterprise,VendeFácil Pay,2532.13,Ativo,contato@lojasfernandess.com.br
CUST1763,Atacado da Cruz Ltda,52.367.190/0001-83,RS,Canoas,Alimentação,Basic,VendeFácil PDV,495.88,Ativo,contato@atacadodacruzlt.com.br
CUST1764,Atacado Fogaça Ltda,07.164.923/0001-28,DF,Taguatinga,Calçados,Basic,VendeFácil PDV,481.23,Ativo,contato@atacadofogaçalt.com.br
CUST1765,Distribuidora Nunes Comercial,98.674.125/0001-00,RS,Caxias do Sul,Vestuário,Enterprise,VendeFácil Pay,2866.35,Ativo,contato@distribuidoranu.com.br
CUST1766,Distribuidora Carvalho Eireli,73.458.691/0001-45,MG,Contagem,Conveniência,Basic,VendeFácil PDV,339.29,Ativo,contato@distribuidoraca.com.br
CUST1767,Rede Barros Ltda,70.982.435/0001-64,RS,Porto Alegre,Eletrônicos,Enterprise,VendeFácil Pay,2100.99,Ativo,contato@redebarrosltda.com.br
CUST1768,Comércio de Gomes Comercial,47.965.083/0001-17,GO,Rio Verde,Farmácia,Enterprise,VendeFácil Estoque,3318.43,Ativo,contato@comérciodegomes.com.br
CUST1769,Casa do Borges S.A.,48.257.093/0001-60,ES,Cariacica,Supermercado,Pro,VendeFácil Loja,1328.19,Ativo,contato@casadoborgessa.com.br
CUST1770,Atacado da Rosa Comercial,63.540.812/0001-40,SC,Criciúma,Automotivo,Enterprise,VendeFácil Pay,2197.26,Ativo,contato@atacadodarosaco.com.br
CUST1771,Casa do Freitas Ltda,03.187.529/0001-54,RS,Pelotas,Construção,Enterprise,VendeFácil Estoque,2798.02,Ativo,contato@casadofreitaslt.com.br
CUST1772,Casa do Silva S.A.,37.945.608/0001-07,RJ,Volta Redonda,Supermercado,Pro,VendeFácil Loja,1425.36,Ativo,contato@casadosilvasa.com.br
CUST1773,Casa do Garcia Me,31.408.259/0001-08,RJ,Rio de Janeiro,Pet,Enterprise,VendeFácil Estoque,2387.43,Inativo,contato@casadogarciame.com.br
CUST1774,Centro de da Conceição Me,56.018.492/0001-05,ES,Vila Velha,Vestuário,Basic,VendeFácil PDV,452.57,Ativo,contato@centrodedaconce.com.br
CUST1775,Comércio de Rios Comercial,46.915.237/0001-01,SC,Criciúma,Automotivo,Basic,VendeFácil PDV,436.95,Inativo,contato@comércioderiosc.com.br
CUST1776,Lojas Albuquerque S.A.,69.821.374/0001-74,ES,Vila Velha,Varejo Cultural,Pro,VendeFácil Estoque,874.74,Ativo,contato@lojasalbuquerqu.com.br
CUST1777,Mundo da Albuquerque Me,60.715.982/0001-20,GO,Aparecida de Goiânia,Varejo Cultural,Enterprise,VendeFácil Pay,3173.62,Ativo,contato@mundodaalbuquer.com.br
CUST1778,Empório Camargo Me,12.709.486/0001-10,RS,Pelotas,Automotivo,Pro,VendeFácil Loja,1059.55,Ativo,contato@empóriocamargom.com.br
CUST1779,Mundo da Sousa Ltda,46.972.580/0001-80,PE,Olinda,Pet,Enterprise,VendeFácil Pay,2350.96,Ativo,contato@mundodasousaltd.com.br
CUST1780,Mercado Teixeira S.A.,16.304.798/0001-03,BA,Vitória da Conquista,Conveniência,Pro,VendeFácil Estoque,1383.74,Ativo,contato@mercadoteixeira.com.br
CUST1781,Mundo da Moreira Me,07.896.154/0001-52,RS,Pelotas,Construção,Pro,VendeFácil Loja,816.58,Ativo,contato@mundodamoreiram.com.br
CUST1782,Distribuidora Cirino Ltda,19.374.265/0001-88,CE,Caucaia,Vestuário,Enterprise,VendeFácil Pay,2504.12,Inativo,contato@distribuidoraci.com.br
CUST1783,Casa do Casa Grande Ltda,70.361.284/0001-27,RS,Caxias do Sul,Varejo Cultural,Enterprise,VendeFácil Estoque,2667.49,Ativo,contato@casadocasagrand.com.br
CUST1784,Rede Albuquerque Comercial,25.419.368/0001-10,ES,Cariacica,Calçados,Enterprise,VendeFácil Estoque,2679.27,Ativo,contato@redealbuquerque.com.br
CUST1785,Empório Araújo Eireli,69.274.015/0001-44,BA,Salvador,Farmácia,Basic,VendeFácil PDV,427.93,Ativo,contato@empórioaraújoei.com.br
CUST1786,Mundo da Pires S.A.,35.709.612/0001-32,PR,Curitiba,Automotivo,Pro,VendeFácil Estoque,1322.55,Ativo,contato@mundodapiressa.com.br
CUST1787,Comércio de Moura Me,48.219.703/0001-31,RJ,Campos dos Goytacazes,Construção,Enterprise,VendeFácil Pay,2079.99,Ativo,contato@comérciodemoura.com.br
CUST1788,Lojas Rodrigues Ltda,16.045.928/0001-22,GO,Anápolis,Eletrônicos,Enterprise,VendeFácil Pay,2944.23,Ativo,contato@lojasrodriguesl.com.br
CUST1789,Empório Andrade Eireli,21.307.648/0001-85,DF,Ceilândia,Varejo Cultural,Pro,VendeFácil Analytics,1410.45,Ativo,contato@empórioandradee.com.br
CUST1790,Atacado Vargas Me,91.365.047/0001-04,RS,Canoas,Varejo Cultural,Pro,VendeFácil Loja,939.29,Cancelado,contato@atacadovargasme.com.br
CUST1791,Casa do Rezende Ltda,76.459.382/0001-88,GO,Goiânia,Alimentação,Basic,VendeFácil PDV,428.45,Ativo,contato@casadorezendelt.com.br
CUST1792,Mercado da Costa Comercial,74.593.618/0001-49,CE,Fortaleza,Eletrônicos,Pro,VendeFácil Loja,811.34,Ativo,contato@mercadodacostac.com.br
CUST1793,Distribuidora Nascimento Comercial,53.279.184/0001-37,SC,Criciúma,Automotivo,Pro,VendeFácil Loja,1202.37,Ativo,contato@distribuidorana.com.br
CUST1794,Distribuidora Castro Comercial,50.672.184/0001-04,SP,Campinas,Eletrônicos,Pro,VendeFácil Estoque,1269.08,Ativo,contato@distribuidoraca.com.br
CUST1795,Casa do Jesus S.A.,83.615.279/0001-45,PE,Jaboatão dos Guararapes,Farmácia,Enterprise,VendeFácil Estoque,2589.51,Ativo,contato@casadojesussa.com.br
CUST1796,Centro de Leão Eireli,67.839.521/0001-08,ES,Serra,Farmácia,Pro,VendeFácil Estoque,1171.1,Ativo,contato@centrodeleãoeir.com.br
CUST1797,Mercado Duarte Ltda,62.319.548/0001-56,MG,Uberaba,Cosméticos,Pro,VendeFácil Loja,804.45,Ativo,contato@mercadoduartelt.com.br
CUST1798,Empório Ribeiro Comercial,95.743.260/0001-63,RS,Pelotas,Pet,Pro,VendeFácil Estoque,918.25,Ativo,contato@empórioribeiroc.com.br
CUST1799,Rede Gonçalves S.A.,27.145.396/0001-11,PE,Jaboatão dos Guararapes,Cosméticos,Pro,VendeFácil Loja,1425.27,Ativo,contato@redegonçalvessa.com.br
CUST1800,Rede Jesus Ltda,03.824.176/0001-56,RS,Caxias do Sul,Vestuário,Pro,VendeFácil Loja,927.11,Ativo,contato@redejesusltda.com.br
CUST1801,Comércio de Lopes S.A.,27.051.364/0001-57,RJ,Campos dos Goytacazes,Varejo Cultural,Basic,VendeFácil PDV,365.49,Ativo,contato@comérciodelopes.com.br
CUST1802,Comércio de Souza Me,92.641.537/0001-59,RS,Pelotas,Alimentação,Pro,VendeFácil Analytics,1593.25,Ativo,contato@comérciodesouza.com.br
CUST1803,Casa do Martins S.A.,32.784.506/0001-25,MG,Juiz de Fora,Automotivo,Basic,VendeFácil PDV,466.83,Ativo,contato@casadomartinssa.com.br
CUST1804,Mundo da Brito Comercial,19.076.258/0001-08,BA,Salvador,Automotivo,Pro,VendeFácil Analytics,1149.38,Ativo,contato@mundodabritocom.com.br
CUST1805,Distribuidora Fogaça S.A.,32.980.647/0001-13,SP,Campinas,Alimentação,Enterprise,VendeFácil Pay,3078.6,Ativo,contato@distribuidorafo.com.br
CUST1806,Empório Machado Eireli,75.296.014/0001-01,RS,Porto Alegre,Automotivo,Enterprise,VendeFácil Estoque,2867.76,Ativo,contato@empóriomachadoe.com.br
CUST1807,Distribuidora Castro Eireli,61.984.532/0001-03,RS,Caxias do Sul,Farmácia,Enterprise,VendeFácil Pay,2303.8,Ativo,contato@distribuidoraca.com.br
CUST1808,Empório da Mota Me,31.290.586/0001-08,MG,Belo Horizonte,Pet,Pro,VendeFácil Analytics,1150.23,Inativo,contato@empóriodamotame.com.br
CUST1809,Distribuidora Melo Eireli,67.290.481/0001-98,PR,Curitiba,Pet,Enterprise,VendeFácil Estoque,2381.11,Cancelado,contato@distribuidorame.com.br
CUST1810,Lojas Pacheco S.A.,92.703.481/0001-10,PE,Recife,Construção,Enterprise,VendeFácil Estoque,2935.78,Ativo,contato@lojaspachecosa.com.br
CUST1811,Casa do Barros Ltda,51.284.730/0001-00,RJ,Campos dos Goytacazes,Supermercado,Pro,VendeFácil Estoque,1087.1,Ativo,contato@casadobarrosltd.com.br
CUST1812,Lojas Camargo Eireli,35.480.296/0001-70,MG,Montes Claros,Calçados,Enterprise,VendeFácil Estoque,2368.94,Ativo,contato@lojascamargoeir.com.br
CUST1813,Lojas Pinto Me,96.278.153/0001-74,RJ,Niterói,Eletrônicos,Pro,VendeFácil Estoque,1232.28,Ativo,contato@lojaspintome.com.br
CUST1814,Empório Alves Me,75.208.194/0001-14,SP,Ribeirão Preto,Supermercado,Pro,VendeFácil Analytics,1003.06,Ativo,contato@empórioalvesme.com.br
CUST1815,Mercado Machado S.A.,65.028.371/0001-27,GO,Anápolis,Supermercado,Basic,VendeFácil PDV,366.32,Inativo,contato@mercadomachados.com.br
CUST1816,Lojas Novaes S.A.,02.954.781/0001-89,BA,Salvador,Eletrônicos,Pro,VendeFácil Analytics,1421.88,Ativo,contato@lojasnovaessa.com.br
CUST1817,Distribuidora Costa Eireli,76.805.231/0001-34,SP,São Paulo,Varejo Cultural,Pro,VendeFácil Estoque,809.88,Cancelado,contato@distribuidoraco.com.br
CUST1818,Mercado Fonseca Me,86.952.173/0001-25,PE,Caruaru,Eletrônicos,Pro,VendeFácil Analytics,950.8,Ativo,contato@mercadofonsecam.com.br
CUST1819,Rede da Luz Ltda,83.726.095/0001-52,PE,Caruaru,Construção,Pro,VendeFácil Estoque,959.87,Ativo,contato@rededaluzltda.com.br
CUST1820,Lojas Barros S.A.,58.107.694/0001-40,PE,Caruaru,Calçados,Enterprise,VendeFácil Pay,2074.8,Ativo,contato@lojasbarrossa.com.br
CUST1821,Rede Cavalcanti Ltda,51.248.063/0001-00,RS,Porto Alegre,Calçados,Basic,VendeFácil PDV,443.45,Ativo,contato@redecavalcantil.com.br
CUST1822,Casa do Silveira Comercial,05.174.328/0001-48,RS,Caxias do Sul,Construção,Pro,VendeFácil Estoque,1224.52,Ativo,contato@casadosilveirac.com.br
CUST1823,Rede Caldeira Ltda,91.058.673/0001-58,CE,Juazeiro do Norte,Alimentação,Pro,VendeFácil Loja,1095.41,Ativo,contato@redecaldeiraltd.com.br
CUST1824,Mercado Borges S.A.,10.675.948/0001-09,DF,Águas Claras,Conveniência,Basic,VendeFácil PDV,458.84,Cancelado,contato@mercadoborgessa.com.br
CUST1825,Casa do Silva Eireli,16.574.930/0001-99,ES,Vitória,Vestuário,Pro,VendeFácil Estoque,1007.9,Ativo,contato@casadosilvaeire.com.br
CUST1826,Casa do Santos Comercial,72.985.401/0001-59,SC,Joinville,Conveniência,Enterprise,VendeFácil Pay,2367.92,Cancelado,contato@casadosantoscom.com.br
CUST1827,Centro de Cirino Me,80.176.254/0001-02,PR,Cascavel,Automotivo,Basic,VendeFácil PDV,448.99,Ativo,contato@centrodecirinom.com.br
CUST1828,Centro de Oliveira Eireli,31.876.250/0001-13,SC,Joinville,Construção,Pro,VendeFácil Loja,1364.89,Ativo,contato@centrodeoliveir.com.br
CUST1829,Empório Gonçalves Eireli,94.685.213/0001-48,ES,Vitória,Conveniência,Pro,VendeFácil Loja,1334.29,Ativo,contato@empóriogonçalve.com.br
CUST1830,Distribuidora da Cunha Ltda,53.096.247/0001-10,ES,Vitória,Eletrônicos,Pro,VendeFácil Estoque,811.48,Cancelado,contato@distribuidorada.com.br
CUST1831,Distribuidora Azevedo Comercial,01.725.934/0001-53,CE,Juazeiro do Norte,Alimentação,Pro,VendeFácil Loja,1014.92,Ativo,contato@distribuidoraaz.com.br
CUST1832,Mercado Rocha S.A.,70.124.685/0001-63,RJ,Volta Redonda,Eletrônicos,Pro,VendeFácil Estoque,842.11,Ativo,contato@mercadorochasa.com.br
CUST1833,Centro de da Luz Comercial,57.983.261/0001-96,DF,Ceilândia,Eletrônicos,Enterprise,VendeFácil Pay,2891.91,Ativo,contato@centrodedaluzco.com.br
CUST1834,Lojas Teixeira Me,75.314.602/0001-12,MG,Contagem,Eletrônicos,Pro,VendeFácil Estoque,1200.9,Cancelado,contato@lojasteixeirame.com.br
CUST1835,Comércio de Fogaça S.A.,67.823.541/0001-90,RJ,Rio de Janeiro,Conveniência,Pro,VendeFácil Estoque,1162.69,Inativo,contato@comérciodefogaç.com.br
CUST1836,Mundo da Cassiano Me,26.801.934/0001-16,CE,Sobral,Vestuário,Pro,VendeFácil Loja,834.24,Cancelado,contato@mundodacassiano.com.br
CUST1837,Atacado Cassiano Ltda,65.038.142/0001-93,BA,Camaçari,Automotivo,Pro,VendeFácil Analytics,1091.44,Ativo,contato@atacadocassiano.com.br
CUST1838,Rede Cirino Comercial,31.096.824/0001-30,SP,Sorocaba,Calçados,Enterprise,VendeFácil Pay,2735.37,Ativo,contato@redecirinocomer.com.br
CUST1839,Comércio de Costa Eireli,07.612.459/0001-95,SP,São Paulo,Pet,Pro,VendeFácil Estoque,843.46,Ativo,contato@comérciodecosta.com.br
CUST1840,Empório Correia Ltda,79.631.805/0001-93,RJ,Nova Iguaçu,Pet,Pro,VendeFácil Analytics,1293.56,Ativo,contato@empóriocorreial.com.br
CUST1841,Lojas Caldeira S.A.,15.742.968/0001-60,RS,Pelotas,Alimentação,Pro,VendeFácil Analytics,942.6,Ativo,contato@lojascaldeirasa.com.br
CUST1842,Distribuidora Monteiro Comercial,36.702.159/0001-03,PE,Jaboatão dos Guararapes,Conveniência,Pro,VendeFácil Loja,1332.41,Ativo,contato@distribuidoramo.com.br
CUST1843,Casa do das Neves Me,96.147.825/0001-02,PR,Cascavel,Farmácia,Enterprise,VendeFácil Estoque,2857.51,Ativo,contato@casadodasnevesm.com.br
CUST1844,Empório Silveira Me,52.943.061/0001-96,SP,Jundiaí,Alimentação,Basic,VendeFácil PDV,476.05,Ativo,contato@empóriosilveira.com.br
CUST1845,Lojas Freitas Eireli,63.825.197/0001-18,MG,Uberaba,Construção,Basic,VendeFácil PDV,425.38,Ativo,contato@lojasfreitaseir.com.br
CUST1846,Rede Melo Me,48.592.163/0001-37,PR,Londrina,Eletrônicos,Basic,VendeFácil PDV,317.71,Ativo,contato@redemelome.com.br
CUST1847,Atacado Viana Me,93.861.740/0001-01,RS,Canoas,Calçados,Pro,VendeFácil Analytics,1166.26,Ativo,contato@atacadovianame.com.br
CUST1848,Empório Dias Ltda,81.679.420/0001-48,PR,Cascavel,Varejo Cultural,Pro,VendeFácil Analytics,1350.23,Ativo,contato@empóriodiasltda.com.br
CUST1849,Rede Moura Eireli,79.403.518/0001-26,MG,Uberlândia,Calçados,Pro,VendeFácil Analytics,1032.06,Ativo,contato@redemouraeireli.com.br
CUST1850,Rede Silva Eireli,25.031.874/0001-37,ES,Serra,Farmácia,Enterprise,VendeFácil Estoque,2680.58,Ativo,contato@redesilvaeireli.com.br
CUST1851,Distribuidora Fogaça Comercial,97.268.531/0001-00,GO,Rio Verde,Supermercado,Enterprise,VendeFácil Pay,1950.92,Ativo,contato@distribuidorafo.com.br
CUST1852,Rede Pereira Eireli,83.946.027/0001-07,SP,Campinas,Vestuário,Pro,VendeFácil Loja,1206.09,Ativo,contato@redepereiraeire.com.br
CUST1853,Rede Araújo Comercial,38.419.506/0001-02,BA,Salvador,Varejo Cultural,Enterprise,VendeFácil Estoque,3161.02,Inativo,contato@redearaújocomer.com.br
CUST1854,Mercado da Luz S.A.,32.406.951/0001-51,MG,Uberaba,Conveniência,Enterprise,VendeFácil Estoque,3144.21,Ativo,contato@mercadodaluzsa.com.br
CUST1855,Mundo da Martins Ltda,27.641.835/0001-87,GO,Aparecida de Goiânia,Supermercado,Enterprise,VendeFácil Estoque,3413.52,Ativo,contato@mundodamartinsl.com.br
CUST1856,Comércio de Caldeira Me,47.915.836/0001-80,DF,Águas Claras,Construção,Pro,VendeFácil Loja,1372.86,Ativo,contato@comérciodecalde.com.br
CUST1857,Lojas Castro S.A.,92.506.783/0001-06,PE,Recife,Varejo Cultural,Pro,VendeFácil Analytics,1374.33,Ativo,contato@lojascastrosa.com.br
CUST1858,Lojas Mendes Eireli,52.967.308/0001-04,CE,Juazeiro do Norte,Calçados,Pro,VendeFácil Analytics,1414.99,Ativo,contato@lojasmendeseire.com.br
